id,parent_id:id,code,name,vat_affected,tax_category,internet_available,new_activity
eco_new_acti_821900,eco_new_acti_821,821900,"FOTOCOPIADO, PREPARACIÓN DE DOCUMENTOS Y OTRAS ACTIVIDADES ESPECIALIZADAS DE APOYO DE OFICINA",SI,1,1,1
eco_new_acti_822000,eco_new_acti_822,822000,ACTIVIDADES DE CALL-CENTER,SI,1,1,1
eco_new_acti_823000,eco_new_acti_823,823000,ORGANIZACIÓN DE CONVENCIONES Y EXPOSICIONES COMERCIALES,ND,1,1,1
eco_new_acti_829110,eco_new_acti_829,829110,ACTIVIDADES DE AGENCIAS DE COBRO,ND,1,1,1
eco_new_acti_829120,eco_new_acti_829,829120,ACTIVIDADES DE AGENCIAS DE CALIFICACIÓN CREDITICIA,ND,1,1,1
eco_new_acti_829200,eco_new_acti_829,829200,ACTIVIDADES DE ENVASADO Y EMPAQUETADO,SI,1,1,1
eco_new_acti_829900,eco_new_acti_829,829900,OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,SI,1,1,1
eco_new_acti_841100,eco_new_acti_841,841100,ACTIVIDADES DE LA ADMINISTRACIÓN PÚBLICA EN GENERAL,ND,1,0,1
eco_new_acti_841200,eco_new_acti_841,841200,"REGULACIÓN DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS SANITARIOS, EDUCATIVOS, CULTURALES",ND,1,0,1
eco_new_acti_841300,eco_new_acti_841,841300,REGULACIÓN Y FACILITACIÓN DE LA ACTIVIDAD ECONÓMICA,ND,1,0,1
eco_new_acti_842100,eco_new_acti_842,842100,RELACIONES EXTERIORES,ND,1,0,1
eco_new_acti_842200,eco_new_acti_842,842200,ACTIVIDADES DE DEFENSA,ND,1,0,1
eco_new_acti_842300,eco_new_acti_842,842300,ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PÚBLICO Y DE SEGURIDAD,ND,1,0,1
eco_new_acti_843010,eco_new_acti_843,843010,FONDO NACIONAL DE SALUD (FONASA) ,ND,1,0,1
eco_new_acti_843020,eco_new_acti_843,843020,INSTITUTO DE PREVISIÓN SOCIAL (IPS),ND,1,0,1
eco_new_acti_843090,eco_new_acti_843,843090,OTROS PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA N.C.P.,ND,1,0,1
eco_new_acti_850011,eco_new_acti_850,850011,ENSEÑANZA PREESCOLAR PÚBLICA,NO,1,1,1
eco_new_acti_850012,eco_new_acti_850,850012,"ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PÚBLICA",NO,1,1,1
eco_new_acti_850021,eco_new_acti_850,850021,ENSEÑANZA PREESCOLAR PRIVADA,NO,1,1,1
eco_new_acti_850022,eco_new_acti_850,850022,"ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PRIVADA",NO,1,1,1
eco_new_acti_853110,eco_new_acti_853,853110,ENSEÑANZA SUPERIOR EN UNIVERSIDADES PÚBLICAS,NO,1,0,1
eco_new_acti_853120,eco_new_acti_853,853120,ENSEÑANZA SUPERIOR EN UNIVERSIDADES PRIVADAS,NO,1,0,1
eco_new_acti_853201,eco_new_acti_853,853201,ENSEÑANZA SUPERIOR EN INSTITUTOS PROFESIONALES,NO,1,0,1
eco_new_acti_853202,eco_new_acti_853,853202,ENSEÑANZA SUPERIOR EN CENTROS DE FORMACIÓN TÉCNICA,NO,1,1,1
eco_new_acti_854100,eco_new_acti_854,854100,ENSEÑANZA DEPORTIVA Y RECREATIVA,SI,1,1,1
eco_new_acti_854200,eco_new_acti_854,854200,ENSEÑANZA CULTURAL,NO,2,1,1
eco_new_acti_854901,eco_new_acti_854,854901,ENSEÑANZA PREUNIVERSITARIA,NO,1,1,1
eco_new_acti_854902,eco_new_acti_854,854902,SERVICIOS PERSONALES DE EDUCACIÓN,NO,2,1,1
eco_new_acti_854909,eco_new_acti_854,854909,OTROS TIPOS DE ENSEÑANZA N.C.P.,NO,1,1,1
eco_new_acti_855000,eco_new_acti_855,855000,ACTIVIDADES DE APOYO A LA ENSEÑANZA,ND,ND,1,1
eco_new_acti_861010,eco_new_acti_861,861010,ACTIVIDADES DE HOSPITALES Y CLÍNICAS PÚBLICAS,SI,1,0,1
eco_new_acti_861020,eco_new_acti_861,861020,ACTIVIDADES DE HOSPITALES Y CLÍNICAS PRIVADAS,SI,1,1,1
eco_new_acti_862010,eco_new_acti_862,862010,ACTIVIDADES DE CENTROS DE SALUD MUNICIPALIZADOS (SERVICIOS DE SALUD PÚBLICA),ND,1,1,1
eco_new_acti_862021,eco_new_acti_862,862021,CENTROS MÉDICOS PRIVADOS (ESTABLECIMIENTOS DE ATENCIÓN AMBULATORIA),ND,1,1,1
eco_new_acti_862022,eco_new_acti_862,862022,CENTROS DE ATENCIÓN ODONTOLÓGICA PRIVADOS (ESTABLECIMIENTOS DE ATENCIÓN AMBULATORIA),ND,1,1,1
eco_new_acti_862031,eco_new_acti_862,862031,SERVICIOS DE MÉDICOS PRESTADOS DE FORMA INDEPENDIENTE,NO,2,1,1
eco_new_acti_862032,eco_new_acti_862,862032,SERVICIOS DE ODONTÓLOGOS PRESTADOS DE FORMA INDEPENDIENTE,NO,2,1,1
eco_new_acti_869010,eco_new_acti_869,869010,ACTIVIDADES DE LABORATORIOS CLÍNICOS Y BANCOS DE SANGRE,ND,1,1,1
eco_new_acti_869091,eco_new_acti_869,869091,OTROS SERVICIOS DE ATENCIÓN DE LA SALUD HUMANA PRESTADOS POR EMPRESAS,ND,1,1,1
eco_new_acti_869092,eco_new_acti_869,869092,SERVICIOS PRESTADOS DE FORMA INDEPENDIENTE POR OTROS PROFESIONALES DE LA SALUD,NO,2,1,1
eco_new_acti_871000,eco_new_acti_871,871000,ACTIVIDADES DE ATENCIÓN DE ENFERMERÍA EN INSTITUCIONES,ND,1,1,1
eco_new_acti_872000,eco_new_acti_872,872000,ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES PARA PERSONAS CON DISCAPACIDAD MENTAL Y TOXICÓMANOS,ND,1,1,1
eco_new_acti_873000,eco_new_acti_873,873000,ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES PARA PERSONAS DE EDAD Y PERSONAS CON DISCAPACIDAD FÍSICA,ND,1,1,1
eco_new_acti_879000,eco_new_acti_879,879000,OTRAS ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES,ND,1,1,1
eco_new_acti_881000,eco_new_acti_881,881000,ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO PARA PERSONAS DE EDAD Y PERSONAS CON DISCAPACIDAD,ND,1,1,1
eco_new_acti_889000,eco_new_acti_889,889000,OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO,ND,1,1,1
eco_new_acti_900001,eco_new_acti_900,900001,"SERVICIOS DE PRODUCCIÓN DE OBRAS DE TEATRO, CONCIERTOS, ESPECTÁCULOS DE DANZA, OTRAS PROD. ESCÉNICAS",ND,1,1,1
eco_new_acti_900002,eco_new_acti_900,900002,"ACTIVIDADES ARTÍSTICAS REALIZADAS POR BANDAS DE MÚSICA, COMPAÑÍAS DE TEATRO, CIRCENSES Y SIMILARES",SI,1,1,1
eco_new_acti_900003,eco_new_acti_900,900003,"ACTIVIDADES DE ARTISTAS REALIZADAS DE FORMA INDEPENDIENTE: ACTORES, MÚSICOS, ESCRITORES, ENTRE OTROS",NO,2,1,1
eco_new_acti_900004,eco_new_acti_900,900004,SERVICIOS PRESTADOS POR PERIODISTAS INDEPENDIENTES,NO,2,1,1
eco_new_acti_900009,eco_new_acti_900,900009,"OTRAS ACTIVIDADES CREATIVAS, ARTÍSTICAS Y DE ENTRETENIMIENTO N.C.P.",ND,ND,1,1
eco_new_acti_910100,eco_new_acti_910,910100,ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS,ND,1,1,1
eco_new_acti_910200,eco_new_acti_910,910200,"ACTIVIDADES DE MUSEOS, GESTIÓN DE LUGARES Y EDIFICIOS HISTÓRICOS",ND,1,1,1
eco_new_acti_910300,eco_new_acti_910,910300,"ACTIVIDADES DE JARDINES BOTÁNICOS, ZOOLÓGICOS Y RESERVAS NATURALES",ND,1,1,1
eco_new_acti_920010,eco_new_acti_920,920010,ACTIVIDADES DE CASINOS DE JUEGOS,SI,1,0,1
eco_new_acti_920090,eco_new_acti_920,920090,OTRAS ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS N.C.P.,SI,1,0,1
eco_new_acti_931101,eco_new_acti_931,931101,HIPÓDROMOS,SI,1,1,1
eco_new_acti_931102,eco_new_acti_931,931102,GESTIÓN DE SALAS DE BILLAR; GESTIÓN DE SALAS DE BOLOS (BOWLING),SI,1,1,1
eco_new_acti_931109,eco_new_acti_931,931109,GESTIÓN DE OTRAS INSTALACIONES DEPORTIVAS N.C.P.,ND,1,1,1
eco_new_acti_931201,eco_new_acti_931,931201,ACTIVIDADES DE CLUBES DE FÚTBOL AMATEUR Y PROFESIONAL,ND,1,1,1
eco_new_acti_931209,eco_new_acti_931,931209,ACTIVIDADES DE OTROS CLUBES DEPORTIVOS N.C.P.,ND,1,1,1
eco_new_acti_931901,eco_new_acti_931,931901,PROMOCIÓN Y ORGANIZACIÓN DE COMPETENCIAS DEPORTIVAS,ND,1,1,1
eco_new_acti_931909,eco_new_acti_931,931909,OTRAS ACTIVIDADES DEPORTIVAS N.C.P.,ND,1,1,1
eco_new_acti_932100,eco_new_acti_932,932100,ACTIVIDADES DE PARQUES DE ATRACCIONES Y PARQUES TEMÁTICOS,SI,1,1,1
eco_new_acti_932901,eco_new_acti_932,932901,GESTIÓN DE SALAS DE POOL; GESTIÓN (EXPLOTACIÓN) DE JUEGOS ELECTRÓNICOS,SI,1,1,1
eco_new_acti_932909,eco_new_acti_932,932909,OTRAS ACTIVIDADES DE ESPARCIMIENTO Y RECREATIVAS N.C.P.,ND,ND,1,1
eco_new_acti_941100,eco_new_acti_941,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,ND,1,1,1
eco_new_acti_941200,eco_new_acti_941,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,ND,1,1,1
eco_new_acti_942000,eco_new_acti_942,942000,ACTIVIDADES DE SINDICATOS,ND,1,1,1
eco_new_acti_949100,eco_new_acti_949,949100,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,ND,1,0,1
eco_new_acti_949200,eco_new_acti_949,949200,ACTIVIDADES DE ORGANIZACIONES POLÍTICAS,ND,1,1,1
eco_new_acti_949901,eco_new_acti_949,949901,ACTIVIDADES DE CENTROS DE MADRES,ND,1,0,1
eco_new_acti_949902,eco_new_acti_949,949902,ACTIVIDADES DE CLUBES SOCIALES,ND,1,0,1
eco_new_acti_949903,eco_new_acti_949,949903,FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS,ND,1,0,1
eco_new_acti_949904,eco_new_acti_949,949904,CONSEJO DE ADMINISTRACIÓN DE EDIFICIOS Y CONDOMINIOS,NO,1,0,1
eco_new_acti_949909,eco_new_acti_949,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,ND,1,1,1
eco_new_acti_951100,eco_new_acti_951,951100,REPARACIÓN DE COMPUTADORES Y EQUIPO PERIFÉRICO,SI,1,1,1
eco_new_acti_951200,eco_new_acti_951,951200,REPARACIÓN DE EQUIPO DE COMUNICACIONES (INCLUYE LA REPARACIÓN TELÉFONOS CELULARES),SI,1,1,1
eco_new_acti_952100,eco_new_acti_952,952100,REPARACIÓN DE APARATOS ELECTRÓNICOS DE CONSUMO (INCLUYE APARATOS DE TELEVISIÓN Y RADIO),SI,1,1,1
eco_new_acti_952200,eco_new_acti_952,952200,"REPARACIÓN DE APARATOS DE USO DOMÉSTICO, EQUIPO DOMÉSTICO Y DE JARDINERÍA",ND,1,1,1
eco_new_acti_952300,eco_new_acti_952,952300,REPARACIÓN DE CALZADO Y DE ARTÍCULOS DE CUERO,ND,1,1,1
eco_new_acti_952400,eco_new_acti_952,952400,REPARACIÓN DE MUEBLES Y ACCESORIOS DOMÉSTICOS,ND,1,1,1
eco_new_acti_952900,eco_new_acti_952,952900,REPARACIÓN DE OTROS EFECTOS PERSONALES Y ENSERES DOMÉSTICOS,ND,1,1,1
eco_new_acti_960100,eco_new_acti_960,960100,"LAVADO Y LIMPIEZA, INCLUIDA LA LIMPIEZA EN SECO, DE PRODUCTOS TEXTILES Y DE PIEL",SI,1,1,1
eco_new_acti_960200,eco_new_acti_960,960200,PELUQUERÍA Y OTROS TRATAMIENTOS DE BELLEZA,ND,ND,1,1
eco_new_acti_960310,eco_new_acti_960,960310,SERVICIOS FUNERARIOS,SI,1,1,1
eco_new_acti_960320,eco_new_acti_960,960320,SERVICIOS DE CEMENTERIOS,SI,1,1,1
eco_new_acti_960901,eco_new_acti_960,960901,"SERVICIOS DE ADIESTRAMIENTO, GUARDERÍA, PELUQUERÍA, PASEO DE MASCOTAS (EXCEPTO ACT. VETERINARIAS)",SI,1,1,1
eco_new_acti_960902,eco_new_acti_960,960902,"ACTIVIDADES DE SALONES DE MASAJES, BAÑOS TURCOS, SAUNAS, SERVICIO DE BAÑOS PÚBLICOS",SI,1,1,1
eco_new_acti_960909,eco_new_acti_960,960909,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,NO,2,1,1
eco_new_acti_970000,eco_new_acti_970,970000,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES DE PERSONAL DOMÉSTICO,NO,ND,0,1
eco_new_acti_990000,eco_new_acti_990,990000,ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,ND,1,0,1
eco_acti_01,,1,"Agricultura, Ganadería, Caza y Silvicultura",ND,1,0,0
eco_acti_05,,5,Pesca,ND,1,0,0
eco_acti_10,,10,Explotación de Minas y Canteras,ND,1,0,0
eco_acti_15,,15,Industrias Manufactureras No Metálicas,ND,1,0,0
eco_acti_27,,27,Industrias Manufactureras Metálicas,ND,1,0,0
eco_acti_40,,40,"Suministro de Electricidad, Gas y Agua",ND,1,0,0
eco_acti_45,,45,Construcción,ND,1,0,0
eco_acti_50,,50,Comercio al Por Mayor y Menor; Rep. Vehículos Automotores/Enseres Domésticos,ND,1,0,0
eco_acti_55,,55,Hoteles y Restaurantes,ND,1,0,0
eco_acti_60,,60,"Transporte, Almacenamiento y Comunicaciones",ND,1,0,0
eco_acti_65,,65,Intermediación Financiera,ND,1,0,0
eco_acti_70,,70,"Actividades Inmobiliarias, Empresariales y de Alquiler",ND,1,0,0
eco_acti_75,,75,"Adm. Pública y Defensa; Planes de Seg. Social, Afiliación Obligatoria",ND,1,0,0
eco_acti_80,,80,Enseñanza,ND,1,0,0
eco_acti_85,,85,Servicios Sociales y de Salud,ND,1,0,0
eco_acti_90,,90,"Otras Actividades de Servicios Comunitarias, Sociales y Personales",ND,1,0,0
eco_acti_95,,95,Consejo de Administración de Edificios y Condominios,ND,1,0,0
eco_acti_99,,99,Organizaciones y Órganos Extraterritoriales,ND,1,0,0
eco_acti_011,eco_acti_01,11,Cultivos En General; Cultivo de Productos de Mercado; Horticultura,ND,1,0,0
eco_acti_012,eco_acti_01,12,Cría de Animales,ND,1,0,0
eco_acti_013,eco_acti_01,13,Cultivo Prod. Agrícolas En Combinación Con Cría de Animales,ND,1,0,0
eco_acti_014,eco_acti_01,14,Actividades de Servicios Agrícolas y Ganaderos,ND,1,0,0
eco_acti_015,eco_acti_01,15,"Caza Ordinaria y Mediante Trampas, Repoblación, Act. Servicio Conexas",ND,1,0,0
eco_acti_020,eco_acti_01,20,"Silvicultura, Extracción de Madera y Actividades de Servicios Conexas",ND,1,0,0
eco_acti_051,eco_acti_05,51,Explt. de Criaderos de Peces y Prod. Del Mar; Servicios Relacionados,ND,1,0,0
eco_acti_052,eco_acti_05,52,Pesca Extractiva: y Servicios Relacionados,ND,1,0,0
eco_acti_100,eco_acti_10,100,"Extracción, Aglomeración de Carbón de Piedra, Lignito y Turba",ND,1,0,0
eco_acti_111,eco_acti_10,111,Extracción de Petróleo Crudo y Gas Natural; Actividades Relacionadas,ND,1,0,0
eco_acti_112,eco_acti_10,112,Extracción de Minerales Metalíferos,ND,1,0,0
eco_acti_14,eco_acti_10,14,Explotación de Minas y Canteras,ND,1,0,0
eco_acti_151,eco_acti_15,151,"Producción, Procesamiento y Conservación de Alimentos",ND,1,0,0
eco_acti_152,eco_acti_15,152,Elaboración de Productos Lácteos,ND,1,0,0
eco_acti_153,eco_acti_15,153,"Elab. de Prod. de Molinería, Almidones y Prod. Derivados Del Almidón",ND,1,0,0
eco_acti_154,eco_acti_15,154,Elaboración de Otros Productos Alimenticios,ND,1,0,0
eco_acti_155,eco_acti_15,155,Elaboración de Bebidas,ND,1,0,0
eco_acti_16,eco_acti_15,16,Elaboración de Productos Del Tabaco,ND,1,0,0
eco_acti_171,eco_acti_15,171,"Hilandería, Tejedura y Acabado de Productos Textiles",ND,1,0,0
eco_acti_172,eco_acti_15,172,Fabricación de Otros Productos Textiles,ND,1,0,0
eco_acti_173,eco_acti_15,173,Fabricación de Tejidos y Artículos de Punto y Ganchillo,ND,1,0,0
eco_acti_181,eco_acti_15,181,Fabricación de Prendas de Vestir; Excepto Prendas de Piel,ND,1,0,0
eco_acti_182,eco_acti_15,182,Procesamiento y Fabricación de Artículos de Piel y Cuero,ND,1,0,0
eco_acti_192,eco_acti_15,192,Fabricación de Calzado,ND,1,0,0
eco_acti_201,eco_acti_15,201,Aserrado y Acepilladura de Maderas,ND,1,0,0
eco_acti_202,eco_acti_15,202,"Fab. de Productos de Madera y Corcho,  Paja y de Materiales Trenzables",ND,1,0,0
eco_acti_210,eco_acti_15,210,Fabricación de Papel y Productos Del Papel,ND,1,0,0
eco_acti_221,eco_acti_15,221,Actividades de Edición,ND,1,0,0
eco_acti_222,eco_acti_15,222,Actividades de Impresión y de Servicios Conexos,ND,1,0,0
eco_acti_23,eco_acti_15,23,Fabricación de Productos de Hornos Coque y de Refinación de Petróleo,ND,1,0,0
eco_acti_233,eco_acti_15,233,Elaboración de Combustible Nuclear,ND,1,0,0
eco_acti_241,eco_acti_15,241,Fabricación de Sustancias Químicas Básicas,ND,1,0,0
eco_acti_242,eco_acti_15,242,Fabricación de Otros Productos Químicos,ND,1,0,0
eco_acti_243,eco_acti_15,243,Fabricación de Fibras Manufacturadas,ND,1,0,0
eco_acti_251,eco_acti_15,251,Fabricación de Productos de Caucho,ND,1,0,0
eco_acti_252,eco_acti_15,252,Fabricación de Productos de Plástico,ND,1,0,0
eco_acti_261,eco_acti_15,261,Fabricación de Vidrios y Productos de Vidrio,ND,1,0,0
eco_acti_269,eco_acti_15,269,Fabricación de Productos Minerales No Metálicos N.C.P.,ND,1,0,0
eco_acti_271,eco_acti_27,271,Industrias Básicas de Hierro y Acero,ND,1,0,0
eco_acti_272,eco_acti_27,272,Fab. de Productos Primarios de Metales Preciosos y Metales No Ferrosos,ND,1,0,0
eco_acti_273,eco_acti_27,273,Fundición de Metales,ND,1,0,0
eco_acti_281,eco_acti_27,281,Fab. de Prod. Metálicos Para Uso Estructural,ND,1,0,0
eco_acti_289,eco_acti_27,289,Fab. de Otros Prod. Elaborados de Metal; Act. de Trabajo de Metales,ND,1,0,0
eco_acti_291,eco_acti_27,291,Fabricación de Maquinaria de Uso General,ND,1,0,0
eco_acti_292,eco_acti_27,292,Fabricación de Maquinaria de Uso Especial,ND,1,0,0
eco_acti_293,eco_acti_27,293,Fabricación de Aparatos de Uso Doméstico N.C.P.,ND,1,0,0
eco_acti_300,eco_acti_27,300,"Fabricación de Maquinaria de Oficina, Contabilidad E Informática",ND,1,0,0
eco_acti_311,eco_acti_27,311,"Fab. y Reparación de Motores, Generadores y Transformadores Eléctricos",ND,1,0,0
eco_acti_312,eco_acti_27,312,Fabricación de Aparatos de Distribución y Control; Sus Reparaciones,ND,1,0,0
eco_acti_313,eco_acti_27,313,Fabricación de Hilos y Cables Aislados,ND,1,0,0
eco_acti_314,eco_acti_27,314,Fabricación de Acumuladores de Pilas y Baterías Primarias,ND,1,0,0
eco_acti_315,eco_acti_27,315,Fabricación y Reparación de Lámparas y Equipo de Iluminación,ND,1,0,0
eco_acti_319,eco_acti_27,319,Fabricación y Reparación de Otros Tipos de Equipo Eléctrico N.C.P.,ND,1,0,0
eco_acti_321,eco_acti_27,321,Fabricación de Componentes Electrónicos; Sus Reparaciones,ND,1,0,0
eco_acti_322,eco_acti_27,322,"Fab. y Reparación de Transmisores de Radio, Televisión, Telefonía",ND,1,0,0
eco_acti_323,eco_acti_27,323,"Fab. de Receptores de Radio, Televisión, Aparatos de Audio/Vídeo",ND,1,0,0
eco_acti_331,eco_acti_27,331,Fab. de Aparatos E Instrumentos Médicos y Para Realizar Mediciones,ND,1,0,0
eco_acti_332,eco_acti_27,332,Fab. y Reparación de Instrumentos de Óptica y Equipo Fotográfico,ND,1,0,0
eco_acti_333,eco_acti_27,333,Fabricación de Relojes,ND,1,0,0
eco_acti_34,eco_acti_27,34,Fabricación de Vehículos Automotores,ND,1,0,0
eco_acti_351,eco_acti_27,351,Construcción y Reparación de Buques y Otras Embarcaciones,ND,1,0,0
eco_acti_352,eco_acti_27,352,Fab. de Locomotoras y Material Rodante Para Ferrocarriles y Tranvías,ND,1,0,0
eco_acti_353,eco_acti_27,353,Fabricación de Aeronaves y Naves Espaciales; Sus Reparaciones,ND,1,0,0
eco_acti_359,eco_acti_27,359,Fabricación de Otros Tipos de Equipo de Transporte N.C.P.,ND,1,0,0
eco_acti_361,eco_acti_27,361,Fabricación de Muebles,ND,1,0,0
eco_acti_369,eco_acti_27,369,Industrias Manufactureras N.C.P.,ND,1,0,0
eco_acti_37,eco_acti_27,37,Reciclamiento de Desperdicios y Desechos,ND,1,0,0
eco_acti_401,eco_acti_40,401,"Generación, Captación y Distribución de Energía Eléctrica",ND,1,0,0
eco_acti_402,eco_acti_40,402,Fabricación de Gas; Distribución de Combustibles Gaseosos Por Tuberías,ND,1,0,0
eco_acti_403,eco_acti_40,403,Suministro de Vapor y Agua Caliente,ND,1,0,0
eco_acti_410,eco_acti_40,410,"Captación, Depuración y Distribución de Agua",ND,1,0,0
eco_acti_450,eco_acti_45,450,Construcción,ND,1,0,0
eco_acti_501,eco_acti_50,501,Venta de Vehículos Automotores,ND,1,0,0
eco_acti_502,eco_acti_50,502,Mantenimiento y Reparación de Vehículos Automotores,ND,1,0,0
eco_acti_503,eco_acti_50,503,"Venta de Partes, Piezas y Accesorios de Vehículos Automotores",ND,1,0,0
eco_acti_504,eco_acti_50,504,"Venta, Mantenimiento y Reparación de Motocicletas y Sus Partes",ND,1,0,0
eco_acti_505,eco_acti_50,505,Venta Al Por Menor de Combustible Para Automotores,ND,1,0,0
eco_acti_511,eco_acti_50,511,Venta Al Por Mayor A Cambio de Una Retribución O Por Contrata,ND,1,0,0
eco_acti_512,eco_acti_50,512,Venta Al Por Mayor de Materias Primas Agropecuarias,ND,1,0,0
eco_acti_513,eco_acti_50,513,Venta Al Por Mayor de Enseres Domésticos,ND,1,0,0
eco_acti_514,eco_acti_50,514,"Venta Al Por Mayor de Productos Intermedios, Desechos No Agropecuarios",ND,1,0,0
eco_acti_515,eco_acti_50,515,"Venta Al Por Mayor de Maquinaria, Equipo y Materiales Conexos",ND,1,0,0
eco_acti_519,eco_acti_50,519,Venta Al Por Mayor de Otros Productos,ND,1,0,0
eco_acti_521,eco_acti_50,521,Comercio Al Por Menor No Especializado En Almacenes,ND,1,0,0
eco_acti_522,eco_acti_50,522,"Venta Por Menor de Alimentos, Bebidas, Tabacos En Almc. Especializados",ND,1,0,0
eco_acti_523,eco_acti_50,523,Comercio Al Por Menor de Otros Prod. Nuevos En Almc. Especializados,ND,1,0,0
eco_acti_524,eco_acti_50,524,Venta Al Por Menor En Almacenes de Artículos Usados,ND,1,0,0
eco_acti_525,eco_acti_50,525,Comercio Al Por Menor No Realizado En Almacenes,ND,1,0,0
eco_acti_526,eco_acti_50,526,Reparación de Efectos Personales y Enseres Domésticos,ND,1,0,0
eco_acti_551,eco_acti_55,551,Hoteles; Campamentos y Otros Tipos de Hospedaje Temporal,ND,1,0,0
eco_acti_552,eco_acti_55,552,"Restaurantes, Bares y Cantinas",ND,1,0,0
eco_acti_601,eco_acti_60,601,Transporte Por Ferrocarriles,ND,1,0,0
eco_acti_602,eco_acti_60,602,Otros Tipos de Transporte Por Vía Terrestre,ND,1,0,0
eco_acti_603,eco_acti_60,603,Transporte Por Tuberías,ND,1,0,0
eco_acti_611,eco_acti_60,611,Transporte Marítimo y de Cabotaje,ND,1,0,0
eco_acti_612,eco_acti_60,612,Transporte Por Vías de Navegación Interiores,ND,1,0,0
eco_acti_62,eco_acti_60,62,Transporte Por Vía Aérea,ND,1,0,0
eco_acti_63,eco_acti_60,63,Act. de Transporte Complementarias y Auxiliares; Agencias de Viaje,ND,1,0,0
eco_acti_641,eco_acti_60,641,Actividades Postales y de Correo,ND,1,0,0
eco_acti_642,eco_acti_60,642,Telecomunicaciones,ND,1,0,0
eco_acti_651,eco_acti_65,651,Intermediación Monetaria,ND,1,0,0
eco_acti_659,eco_acti_65,659,Otros Tipos de Intermediación Financiera,ND,1,0,0
eco_acti_660,eco_acti_65,660,"Financiación Planes de Seg. y de Pensiones, Excepto Afiliación Oblig.",ND,1,0,0
eco_acti_671,eco_acti_65,671,"Act. Aux. de La Intermediación Financiera, Excepto Planes de Seguros",ND,1,0,0
eco_acti_672,eco_acti_65,672,Act. Auxiliares de Financiación de Planes de Seguros y de Pensiones,ND,1,0,0
eco_acti_701,eco_acti_70,701,Actividades Inmobiliarias Realizadas Con Bienes Propios O Arrendados,ND,1,0,0
eco_acti_702,eco_acti_70,702,Act. Inmobiliarias Realizadas A Cambio de Retribución O Por Contrata,ND,1,0,0
eco_acti_711,eco_acti_70,711,Alquiler Equipo de Transporte,ND,1,0,0
eco_acti_712,eco_acti_70,712,Alquiler de Otros Tipos de Maquinaria y Equipo,ND,1,0,0
eco_acti_713,eco_acti_70,713,Alquiler de Efectos Personales y Enseres Domésticos N.C.P.,ND,1,0,0
eco_acti_72,eco_acti_70,72,Servicios Informáticos,ND,1,0,0
eco_acti_725,eco_acti_70,725,Mantenimiento y Reparación de Maquinaria de Oficina,ND,1,0,0
eco_acti_73,eco_acti_70,73,Actividades de Investigaciones y Desarrollo Experimental,ND,1,0,0
eco_acti_741,eco_acti_70,741,Actividades Jurídicas y de Asesoramiento Empresarial En General,ND,1,0,0
eco_acti_742,eco_acti_70,742,Actividades de Arquitectura E Ingeniería y Otras Actividades Técnicas,ND,1,0,0
eco_acti_743,eco_acti_70,743,Publicidad,ND,1,0,0
eco_acti_749,eco_acti_70,749,Act. Empresariales y de Profesionales Prestadas A Empresas N.C.P.,ND,1,0,0
eco_acti_751,eco_acti_75,751,Gobierno Central y Administración Pública,ND,1,0,0
eco_acti_753,eco_acti_75,753,Actividades de Planes de Seguridad Social de Afiliación Obligatoria,ND,1,0,0
eco_acti_800,eco_acti_80,800,"Enseñanza Preescolar, Primaria, Secundaria y Superior ; Profesores",ND,1,0,0
eco_acti_851,eco_acti_85,851,Actividades Relacionadas Con La Salud Humana,ND,1,0,0
eco_acti_852,eco_acti_85,852,Actividades Veterinarias,ND,1,0,0
eco_acti_853,eco_acti_85,853,Actividades de Servicios Sociales,ND,1,0,0
eco_acti_900,eco_acti_90,900,"Eliminación de Desperdicios y Aguas Residuales, Saneamiento",ND,1,0,0
